,net,trees,admix,src_node,dest_node,pos_as_prop,pos_as_prop_rand,gamma,plot_admix
70,snaq-true-ne-unlinked-imb-75-snaq-p548876.snaq.net-1.networks,"((r0:1,r1:2):0.223153585217,((r4:1,(r5:1,(r6:1,r7:1):0.139630668046):0.00296147528505):0.0125544883193,r3:1.08381011979):0.140469377797,r2:1);","[(['r1'], ['r3'], 0.5, {}, '0.147')]",['r1'],['r3'],0.5,0.5918113708162301,0.147,"(['r1'], ['r3'], 0.5918113708162301, {'stroke': array((0.65435294, 0.86031373, 0.64337255, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.294, 'stroke-width': 2})"
71,snaq-true-ne-unlinked-imb-34-snaq-p548876.snaq.net-1.networks,"(r1:1,(r2:1,((r3:1,(r5:1,(r6:1,r7:1.07661854699):0.142241792356):0.016049461319):0.013022258807,r4:2):0.116691799044):0.122820200422,r0:1);","[(['r4'], ['r7'], 0.5, {}, '0.103')]",['r4'],['r7'],0.5,0.7790324719798977,0.103,"(['r4'], ['r7'], 0.7790324719798977, {'stroke': array((0.41623529, 0.76713725, 0.64682353, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.206, 'stroke-width': 2})"
72,snaq-true-ne-unlinked-imb-93-snaq-p548876.snaq.net-1.networks,"(r1:1,((r4:1,((r5:1,(r6:1,r7:1):0.138632792919):0.00481023331256,r3:9.56957980674):0.00631034325681):0.147929372356,r2:2):0.164326041983,r0:1);","[(['r2'], ['r3'], 0.5, {}, '0.0161')]",['r2'],['r3'],0.5,0.7683800028437737,0.0161,"(['r2'], ['r3'], 0.7683800028437737, {'stroke': array((0.31306667, 0.38178039, 0.66938824, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0322, 'stroke-width': 2})"
73,snaq-true-ne-unlinked-imb-45-snaq-p548876.snaq.net-1.networks,"((r1:1,r0:2):0.172651370633,(r3:1,(r5:1,(r4:1,(r7:1,r6:1.05043000893):0.137218285288):0.00579102876767):0.0107065120346):0.152584619622,r2:1);","[(['r0'], ['r6'], 0.5, {}, '0.0646')]",['r0'],['r6'],0.5,0.2919468761150128,0.0646,"(['r0'], ['r6'], 0.2919468761150128, {'stroke': array((0.25562353, 0.59974902, 0.71369412, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.1292, 'stroke-width': 2})"
74,snaq-true-ne-unlinked-imb-99-snaq-p548876.snaq.net-1.networks,"(r7:1,((r4:1,(r3:1,(r2:1,(r1:1,r0:1.63874953736):0.150701315814):0.143472551404):0.0104190505037):0.00785384333515,r5:2):0.147194947337,r6:1);","[(['r5'], ['r0'], 0.5, {}, '0.0268')]",['r5'],['r0'],0.5,0.9025819662540487,0.0268,"(['r5'], ['r0'], 0.9025819662540487, {'stroke': array((0.27614118, 0.42961569, 0.69204706, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0536, 'stroke-width': 2})"
75,snaq-true-ne-unlinked-imb-70-snaq-p548876.snaq.net-1.networks,"(r0:1,((r3:1,((r5:1,r4:1):0.00606728044573,(r7:1,r6:2):0.156961891845):0.0155978077051):0.147646995041,r2:2.09378963481):0.163247037855,r1:1);","[(['r6'], ['r2'], 0.5, {}, '0.0176')]",['r6'],['r2'],0.5,0.544420021359748,0.0176,"(['r6'], ['r2'], 0.544420021359748, {'stroke': array((0.3078902, 0.38848627, 0.67256471, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0352, 'stroke-width': 2})"
76,snaq-true-ne-unlinked-imb-57-snaq-p548876.snaq.net-1.networks,"((r2:1,((r6:1,r7:1):0.13690670537,(r5:1,(r4:1,r3:1):0):0.0121131378818):0.154813141882):0.173018681572,r0:1,r1:1.0870322751);","[(['r4', 'r3'], ['r1'], 0.5, {}, '0.0448')]","['r4', 'r3']",['r1'],0.5,0.60638653778869,0.0448,"(['r4', 'r3'], ['r1'], 0.60638653778869, {'stroke': array((0.21402353, 0.51008627, 0.73016471, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0896, 'stroke-width': 2})"
77,snaq-true-ne-unlinked-imb-2-snaq-p548876.snaq.net-1.networks,"(r1:1,((r3:1,(r5:1,(r4:1,(r7:1,r6:3.72268570384):0.14350281612):0.00512359300406):0.0118355899774):0.129423205287,r2:2):0.152967910251,r0:1);","[(['r2'], ['r6'], 0.5, {}, '0.0131')]",['r2'],['r6'],0.5,0.7944319287418595,0.0131,"(['r2'], ['r6'], 0.7944319287418595, {'stroke': array((0.32341961, 0.36836863, 0.66303529, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0262, 'stroke-width': 2})"
78,snaq-true-ne-unlinked-imb-10-snaq-p548876.snaq.net-1.networks,"((r5:1,(r6:1,r7:1):0.156734217274):0.0157068824326,r4:1,(r3:1,(r2:1,(r0:1,r1:1):0.158326140003):0.132325797358):0);","[(['r3', 'r2', 'r0', 'r1'], ['r6', 'r7'], 0.5, {}, '0.138')]","['r3', 'r2', 'r0', 'r1']","['r6', 'r7']",0.5,0.06708455281651415,0.138,"(['r3', 'r2', 'r0', 'r1'], ['r6', 'r7'], 0.06708455281651415, {'stroke': array((0.60564706, 0.8412549, 0.64407843, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.276, 'stroke-width': 2})"
79,snaq-true-ne-unlinked-imb-84-snaq-p548876.snaq.net-1.networks,"((r2:1,((r5:1,(r6:1,r7:1):0.131675595328):0.00643056001263,(r4:1,r3:1.08918307949):0.0168140103797):0.146622710008):0.17676759345,r0:1,r1:2);","[(['r1'], ['r3'], 0.5, {}, '0.0834')]",['r1'],['r3'],0.5,0.9182893735801914,0.0834,"(['r1'], ['r3'], 0.9182893735801914, {'stroke': array((0.33229804, 0.68527059, 0.67830588, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.1668, 'stroke-width': 2})"
80,snaq-true-ne-unlinked-imb-79-snaq-p548876.snaq.net-1.networks,"((r5:1,(r7:1,r6:1.10552363793):0.156250334615):0.0162661303855,r4:1,(r3:1,(r2:1,(r0:1,r1:1):0.158155583776):0.140149414613):0.00714257568564);","[(['r3', 'r2', 'r0', 'r1'], ['r6'], 0.5, {}, '0.104')]","['r3', 'r2', 'r0', 'r1']",['r6'],0.5,0.9284222469755706,0.104,"(['r3', 'r2', 'r0', 'r1'], ['r6'], 0.9284222469755706, {'stroke': array((0.42164706, 0.7692549, 0.6467451, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.208, 'stroke-width': 2})"
81,snaq-true-ne-unlinked-imb-3-snaq-p548876.snaq.net-1.networks,"((r2:1,(r4:1,((r6:1,r7:1):0.149113877313,(r5:1,r3:1.13275784508):0.00522019921662):0.00316284453333):0.158189828963):0.180705433961,r1:1,r0:2);","[(['r0'], ['r3'], 0.5, {}, '0.0632')]",['r0'],['r3'],0.5,0.013604503006258706,0.0632,"(['r0'], ['r3'], 0.013604503006258706, {'stroke': array((0.24991373, 0.59338039, 0.71632941, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.1264, 'stroke-width': 2})"
82,snaq-true-ne-unlinked-imb-29-snaq-p548876.snaq.net-1.networks,"((r2:1,(r3:1,(r4:1,((r6:1,r7:1):0.139495007362,r5:2):0.00557751575689):0.0114005403055):0.146983507181):0.156842533443,r0:1,r1:1.6424174762);","[(['r5'], ['r1'], 0.5, {}, '0.0328')]",['r5'],['r1'],0.5,0.09228255697606713,0.0328,"(['r5'], ['r1'], 0.09228255697606713, {'stroke': array((0.25543529, 0.45643922, 0.70475294, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0656, 'stroke-width': 2})"
83,snaq-true-ne-unlinked-imb-39-snaq-p548876.snaq.net-1.networks,"((r1:1,r0:2):0.175544629898,(r3:1,(r4:1,((r6:1,r7:1):0.143126717957,r5:1.5385275087):0.0058985827425):0.0145818498765):0.14045687611,r2:1);","[(['r0'], ['r5'], 0.5, {}, '0.0374')]",['r0'],['r5'],0.5,0.30120798357407197,0.0374,"(['r0'], ['r5'], 0.30120798357407197, {'stroke': array((0.23956078, 0.47700392, 0.71449412, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0748, 'stroke-width': 2})"
84,snaq-true-ne-unlinked-imb-85-snaq-p548876.snaq.net-1.networks,"((r4:1,((r6:1,r7:1):0.143008199754,(r3:1,r5:2.47357958873):0):0.00991650003322):0.153520734272,r2:1,(r0:1,r1:1):0.151188031933);","[(['r0', 'r1'], ['r5'], 0.5, {}, '0.0135')]","['r0', 'r1']",['r5'],0.5,0.8245549418294301,0.0135,"(['r0', 'r1'], ['r5'], 0.8245549418294301, {'stroke': array((0.32203922, 0.37015686, 0.66388235, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.027, 'stroke-width': 2})"
85,snaq-true-ne-unlinked-imb-53-snaq-p548876.snaq.net-1.networks,"(r1:1,(r2:1,(r4:1,((r5:1,r3:1.0428762255):0.0144382954485,(r6:1,r7:1):0.13738715379):0.00933698808591):0.15091156691):0.151490386061,r0:1);","[(['r3'], ['r4', 'r5', 'r3', 'r6', 'r7'], 0.5, {}, '0.446')]",['r3'],"['r4', 'r5', 'r3', 'r6', 'r7']",0.5,0.7781960397836762,0.446,"(['r3'], ['r4', 'r5', 'r3', 'r6', 'r7'], 0.7781960397836762, {'stroke': array((0.84501961, 0.25788235, 0.30603922, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.892, 'stroke-width': 2})"
86,snaq-true-ne-unlinked-imb-64-snaq-p548876.snaq.net-1.networks,"(r1:1,(r2:1,((r3:1,(r7:1,r6:1):0.156668946834):0.00833967104056,(r4:1,r5:1.34988891364):0.0131881442458):0.134477806027):0.156802488441,r0:1);","[(['r7', 'r6'], ['r5'], 0.5, {}, '0.0359')]","['r7', 'r6']",['r5'],0.5,0.5181516958781139,0.0359,"(['r7', 'r6'], ['r5'], 0.5181516958781139, {'stroke': array((0.24473725, 0.47029804, 0.71131765, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0718, 'stroke-width': 2})"
87,snaq-true-ne-unlinked-imb-49-snaq-p548876.snaq.net-1.networks,"(r1:1,((r3:1,(r4:1,((r6:1,r7:1):0.146574610066,r5:7.38981124582):0.00828230912568):0.0151612111262):0.134730937491,r2:2):0.14879691639,r0:1);","[(['r2'], ['r5'], 0.5, {}, '0.0132')]",['r2'],['r5'],0.5,0.9178229401350168,0.0132,"(['r2'], ['r5'], 0.9178229401350168, {'stroke': array((0.32307451, 0.36881569, 0.66324706, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0264, 'stroke-width': 2})"
88,snaq-true-ne-unlinked-imb-21-snaq-p548876.snaq.net-1.networks,"((r1:1,r0:2):0.169566372867,(r3:1,((r5:1,(r7:1,r6:1):0.165528865849):0.00314028175211,r4:1.25597043096):0.00494435934818):0.146128692173,r2:1);","[(['r0'], ['r4'], 0.5, {}, '0.0457')]",['r0'],['r4'],0.5,0.5747541777260574,0.0457,"(['r0'], ['r4'], 0.5747541777260574, {'stroke': array((0.21091765, 0.5141098, 0.73207059, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0914, 'stroke-width': 2})"
89,snaq-true-ne-unlinked-imb-42-snaq-p548876.snaq.net-1.networks,"((r1:1,r0:8.90873968647):0.140849519689,(r3:1,(r4:1,((r6:1,r7:1):0.146285472756,r5:2):0.00551475885904):0.0163814904304):0.13286258029,r2:1);","[(['r5'], ['r0'], 0.5, {}, '0.0111')]",['r5'],['r0'],0.5,0.7985905488008688,0.0111,"(['r5'], ['r0'], 0.7985905488008688, {'stroke': array((0.33032157, 0.35942745, 0.6588, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0222, 'stroke-width': 2})"
90,snaq-true-ne-unlinked-imb-89-snaq-p548876.snaq.net-1.networks,"((r2:1,(r3:1,((r5:1,(r6:1,r7:1):0.1500917066):0,r4:2):0.00765388555387):0.141932403565):0.152285624084,r0:1,r1:2.00268352302);","[(['r4'], ['r1'], 0.5, {}, '0.0154')]",['r4'],['r1'],0.5,0.02095265703951099,0.0154,"(['r4'], ['r1'], 0.02095265703951099, {'stroke': array((0.31548235, 0.37865098, 0.66790588, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0308, 'stroke-width': 2})"
91,snaq-true-ne-unlinked-imb-58-snaq-p548876.snaq.net-1.networks,"(r1:1,((r3:1,(r4:1,(r5:1,(r7:1,r6:1.16919144912):0.143438062611):0.00702373213561):0.0122120472746):0.148688868544,r2:2):0.127743697029,r0:1);","[(['r2'], ['r6'], 0.5, {}, '0.0418')]",['r2'],['r6'],0.5,0.00551645396022582,0.0418,"(['r2'], ['r6'], 0.00551645396022582, {'stroke': array((0.22437647, 0.49667451, 0.72381176, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0836, 'stroke-width': 2})"
92,snaq-true-ne-unlinked-imb-76-snaq-p548876.snaq.net-1.networks,"(r1:1,(r2:1,((r4:1,((r6:1,r7:1):0.138251468476,r5:2):0.00830163400264):0.0178824701977,r3:1.0127800597):0.129447732942):0.159429730933,r0:1);","[(['r5'], ['r3'], 0.5, {}, '0.346')]",['r5'],['r3'],0.5,0.42557346320468914,0.346,"(['r5'], ['r3'], 0.42557346320468914, {'stroke': array((0.99247059, 0.69803922, 0.39356863, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.692, 'stroke-width': 2})"
93,snaq-true-ne-unlinked-imb-0-snaq-p548876.snaq.net-1.networks,"(r1:1,r0:1,(r2:1,(r3:1,(r4:1,(r5:1,(r6:1,r7:1):0.141236595432):0.0105184253258):0.0153738020591):0.146445981133):0.182403779335);","[(['r5', 'r6', 'r7'], ['r2', 'r3', 'r4', 'r5', 'r6', 'r7'], 0.5, {}, '0.0518')]","['r5', 'r6', 'r7']","['r2', 'r3', 'r4', 'r5', 'r6', 'r7']",0.5,0.208369300086781,0.0518,"(['r5', 'r6', 'r7'], ['r2', 'r3', 'r4', 'r5', 'r6', 'r7'], 0.208369300086781, {'stroke': array((0.20341961, 0.54152157, 0.73778824, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.1036, 'stroke-width': 2})"
94,snaq-true-ne-unlinked-imb-32-snaq-p548876.snaq.net-1.networks,"(r1:1,(r2:1,((r4:1,(r5:1,(r7:1,r6:1.28875781469):0.144995274466):0.00525048775185):0.0183639815289,r3:2):0.133141479361):0.113767697894,r0:1);","[(['r3'], ['r6'], 0.5, {}, '0.0412')]",['r3'],['r6'],0.5,0.32959332376956885,0.0412,"(['r3'], ['r6'], 0.32959332376956885, {'stroke': array((0.22644706, 0.49399216, 0.72254118, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0824, 'stroke-width': 2})"
95,snaq-true-ne-unlinked-imb-52-snaq-p548876.snaq.net-1.networks,"(r1:1,(r2:1,((r4:1,(r5:1,(r7:1,r6:1.13477200366):0.159286713131):0.00787092965506):0.00893125930446,r3:2):0.143011495405):0.154139884845,r0:1);","[(['r3'], ['r6'], 0.5, {}, '0.031')]",['r3'],['r6'],0.5,0.8904004248525291,0.031,"(['r3'], ['r6'], 0.8904004248525291, {'stroke': array((0.26164706, 0.44839216, 0.70094118, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.062, 'stroke-width': 2})"
96,snaq-true-ne-unlinked-imb-77-snaq-p548876.snaq.net-1.networks,"((r2:1,(r3:1,((r6:1,r7:1):0.141444907975,(r5:1,r4:1.17396157943):0.00608078283024):0.0169157791106):0.151122917378):0.182104644609,r1:1,r0:2);","[(['r0'], ['r4'], 0.5, {}, '0.0837')]",['r0'],['r4'],0.5,0.4158353341304738,0.0837,"(['r0'], ['r4'], 0.4158353341304738, {'stroke': array((0.33352157, 0.68663529, 0.67774118, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.1674, 'stroke-width': 2})"
97,snaq-true-ne-unlinked-imb-19-snaq-p548876.snaq.net-1.networks,"(r1:1,(r2:1,((r3:1,((r6:1,r7:1):0.149743299451,r5:1.29079406902):0.00414051978892):0.00302743162026,r4:2):0.140985696328):0.159805058028,r0:1);","[(['r4'], ['r5'], 0.5, {}, '0.0764')]",['r4'],['r5'],0.5,0.23505727345036054,0.0764,"(['r4'], ['r5'], 0.23505727345036054, {'stroke': array((0.30374902, 0.65342745, 0.69148235, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.1528, 'stroke-width': 2})"
98,snaq-true-ne-unlinked-imb-78-snaq-p548876.snaq.net-1.networks,"((r2:1,((r5:1,r4:1):0.00805254213751,((r6:1,r7:1):0.150859162615,r3:10.1400317148):0.00634088292355):0.150024953952):0.157059099751,r0:1,r1:2);","[(['r1'], ['r3'], 0.5, {}, '0.0211')]",['r1'],['r3'],0.5,0.6221956053332556,0.0211,"(['r1'], ['r3'], 0.6221956053332556, {'stroke': array((0.29581176, 0.40413333, 0.67997647, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0422, 'stroke-width': 2})"
99,snaq-true-ne-unlinked-imb-83-snaq-p548876.snaq.net-1.networks,"((r2:1,(r3:1,((r5:1,(r6:1,r7:1):0.148923218021):0.00278491352369,r4:7.25630984913):0.00934675723187):0.149983212075):0.152607342409,r1:1,r0:2);","[(['r0'], ['r4'], 0.5, {}, '0.0112')]",['r0'],['r4'],0.5,0.000996090230393265,0.0112,"(['r0'], ['r4'], 0.000996090230393265, {'stroke': array((0.32997647, 0.35987451, 0.65901176, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0224, 'stroke-width': 2})"
