,net,trees,admix,src_node,dest_node,pos_as_prop,pos_as_prop_rand,gamma,plot_admix
0,snaq-gt-1e3_imb-94-snaq-p548876.snaq.net-1.networks,"(r1:1,(r2:1,((r7:1,r6:1.12715719939):0.148419833406,(r4:1,(r3:1,r5:2):0):0.0168760378164):0.140247508096):0.177190708574,r0:1);","[(['r5'], ['r6'], 0.5, {}, '0.0851')]",['r5'],['r6'],0.5,0.6516518873083549,0.0851,"(['r5'], ['r6'], 0.6516518873083549, {'stroke': array((0.33923137, 0.69300392, 0.67510588, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.1702, 'stroke-width': 2})"
1,snaq-gt-1e3_imb-90-snaq-p548876.snaq.net-1.networks,"((r2:1,((r4:1,r3:1):0,(r5:1,(r6:1,r7:1):0.138127375062):1.00984034846):0.161934383638):0.169648234574,r0:1,r1:8.42412597144);","[(['r5', 'r6', 'r7'], ['r1'], 0.5, {}, '0.0136')]","['r5', 'r6', 'r7']",['r1'],0.5,0.12692602710684775,0.0136,"(['r5', 'r6', 'r7'], ['r1'], 0.12692602710684775, {'stroke': array((0.32169412, 0.37060392, 0.66409412, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0272, 'stroke-width': 2})"
2,snaq-gt-1e3_imb-13-snaq-p548876.snaq.net-1.networks,"((r1:1,r0:3.33814600811):0.168258832015,(r5:1,(r3:1,(r4:1,(r6:1,r7:1):0.158969844915):0.0033131159302):0):0.155738828462,r2:1);","[(['r4', 'r6', 'r7'], ['r0'], 0.5, {}, '0.012')]","['r4', 'r6', 'r7']",['r0'],0.5,0.8982807875693881,0.012,"(['r4', 'r6', 'r7'], ['r0'], 0.8982807875693881, {'stroke': array((0.32721569, 0.36345098, 0.66070588, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.024, 'stroke-width': 2})"
3,snaq-gt-1e3_imb-64-snaq-p548876.snaq.net-1.networks,"(r1:1,(r2:1,(r3:1,((r4:1,r5:2):0.0136759204359,(r7:1,r6:1.16544688437):0.163138218439):0.00537757435705):0.147208785581):0.157925053925,r0:1);","[(['r5'], ['r6'], 0.5, {}, '0.0483')]",['r5'],['r6'],0.5,0.0907502497267294,0.0483,"(['r5'], ['r6'], 0.0907502497267294, {'stroke': array((0.2019451, 0.52573333, 0.73757647, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0966, 'stroke-width': 2})"
4,snaq-gt-1e3_imb-98-snaq-p548876.snaq.net-1.networks,"((r2:1,(r4:1,((r5:1,(r6:1,r7:1):0.145288351629):0.0135169083922,r3:1.16691965329):0.00579218469237):0.154474431314):0.178939307088,r0:1,r1:2);","[(['r1'], ['r3'], 0.5, {}, '0.0805')]",['r1'],['r3'],0.5,0.3294645754049431,0.0805,"(['r1'], ['r3'], 0.3294645754049431, {'stroke': array((0.32047059, 0.67207843, 0.68376471, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.161, 'stroke-width': 2})"
5,snaq-gt-1e3_imb-11-snaq-p548876.snaq.net-1.networks,"(r1:1,((r3:1,(r4:1,(r5:1,(r6:1,r7:8.48640171561):0.152149130223):0.0119224849382):0.005678893927):0.132285674524,r2:2):0.166291580543,r0:1);","[(['r2'], ['r7'], 0.5, {}, '0.00902')]",['r2'],['r7'],0.5,0.13286874085996958,0.00902,"(['r2'], ['r7'], 0.13286874085996958, {'stroke': array((0.33749961, 0.35012863, 0.65439529, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.01804, 'stroke-width': 2})"
6,snaq-gt-1e3_imb-32-snaq-p548876.snaq.net-1.networks,"(r1:1,(((r3:1,r4:1):0.00331073176088,(r5:1,(r6:1,r7:1):0.140655513624):0.0349400564824):0.166988874181,r2:1.18851164032):0.145629701972,r0:1);","[(['r6', 'r7'], ['r2'], 0.5, {}, '0.0844')]","['r6', 'r7']",['r2'],0.5,0.9428557998321655,0.0844,"(['r6', 'r7'], ['r2'], 0.9428557998321655, {'stroke': array((0.33637647, 0.68981961, 0.67642353, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.1688, 'stroke-width': 2})"
7,snaq-gt-1e3_imb-27-snaq-p548876.snaq.net-1.networks,"((r2:1,((r3:1,r4:2):0.00576318376848,(r5:1,(r6:1,r7:1):0.149669857249):0.0146623077725):0.164409628516):0.160289224196,r1:1,r0:1.30025596028);","[(['r4'], ['r0'], 0.5, {}, '0.0523')]",['r4'],['r0'],0.5,0.11280498621826096,0.0523,"(['r4'], ['r0'], 0.11280498621826096, {'stroke': array((0.20545882, 0.54379608, 0.73684706, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.1046, 'stroke-width': 2})"
8,snaq-gt-1e3_imb-54-snaq-p548876.snaq.net-1.networks,"(((r4:1,(r3:1,(r5:1,(r6:1,r7:1):0.140077010827):0.012830605561):0.0110445910236):0.124792948432,r2:1.18561951836):0.185619518358,r0:1,r1:2);","[(['r1'], ['r2'], 0.5, {}, '0.149')]",['r1'],['r2'],0.5,0.8985961709194615,0.149,"(['r1'], ['r2'], 0.8985961709194615, {'stroke': array((0.66517647, 0.86454902, 0.64321569, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.298, 'stroke-width': 2})"
9,snaq-gt-1e3_imb-93-snaq-p548876.snaq.net-1.networks,"(r1:1,((r4:1,(r3:1,(r5:1,(r7:1,r6:2):0.161111122239):0.0144460409331):0.0142376084953):0.145081534939,r2:1.12856532293):0.165200709059,r0:1);","[(['r6'], ['r2'], 0.5, {}, '0.0548')]",['r6'],['r2'],0.5,0.8712873861988575,0.0548,"(['r6'], ['r2'], 0.8712873861988575, {'stroke': array((0.2156549, 0.55516863, 0.73214118, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.1096, 'stroke-width': 2})"
10,snaq-gt-1e3_imb-86-snaq-p548876.snaq.net-1.networks,"(r0:1,((r3:1,(r4:1,(r5:1,(r6:1,r7:2):0.166468887362):0.020677173965):0.00277495841537):0.144340050938,r2:1.11020365654):0.154083811921,r1:1);","[(['r7'], ['r2'], 0.5, {}, '0.0778')]",['r7'],['r2'],0.5,0.6134000723055798,0.0778,"(['r7'], ['r2'], 0.6134000723055798, {'stroke': array((0.30945882, 0.65979608, 0.68884706, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.1556, 'stroke-width': 2})"
11,snaq-gt-1e3_imb-85-snaq-p548876.snaq.net-1.networks,"((r6:1,(r5:1,(r3:1,(r4:1,(r2:1,(r0:1,r1:1):0.167795611447):0.149387792991):0.00986195091354):0.0140765462524):0.156063792183):5.23937610687,r7:1);","[(['r4', 'r2', 'r0', 'r1'], ['r6', 'r5', 'r3', 'r4', 'r2', 'r0', 'r1', 'r7'], 0.5, {}, '0.018')]","['r4', 'r2', 'r0', 'r1']","['r6', 'r5', 'r3', 'r4', 'r2', 'r0', 'r1', 'r7']",0.5,0.06021596729057177,0.018,"(['r4', 'r2', 'r0', 'r1'], ['r6', 'r5', 'r3', 'r4', 'r2', 'r0', 'r1', 'r7'], 0.06021596729057177, {'stroke': array((0.3065098, 0.39027451, 0.67341176, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.036, 'stroke-width': 2})"
12,snaq-gt-1e3_imb-12-snaq-p548876.snaq.net-1.networks,"((r4:1,r3:1.08732991751):0.0219292946809,((r6:1,r7:1):0.133758119878,(r2:1,(r0:1,r1:1):0.146226859559):0.356946084644):0.0238929108743,r5:1);","[(['r2', 'r0', 'r1'], ['r3'], 0.5, {}, '0.315')]","['r2', 'r0', 'r1']",['r3'],0.5,0.1918688674014185,0.315,"(['r2', 'r0', 'r1'], ['r3'], 0.1918688674014185, {'stroke': array((0.99490196, 0.81960784, 0.49568627, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.63, 'stroke-width': 2})"
13,snaq-gt-1e3_imb-25-snaq-p548876.snaq.net-1.networks,"((r2:1,(r3:1,(r4:1,((r6:1,r7:1):0.145345340544,r5:2.59495040092):0.012773202493):0.00410725052795):0.152656219246):0.149516568214,r1:1,r0:2);","[(['r0'], ['r5'], 0.5, {}, '0.0181')]",['r0'],['r5'],0.5,0.11637668426311343,0.0181,"(['r0'], ['r5'], 0.11637668426311343, {'stroke': array((0.30616471, 0.39072157, 0.67362353, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0362, 'stroke-width': 2})"
14,snaq-gt-1e3_imb-21-snaq-p548876.snaq.net-1.networks,"((r5:1,(r7:1,r6:1.00844823438):0.152808802442):0.0185746188465,r4:1,(r3:1,(r2:1,(r1:1,r0:1):0.146001764943):0.160426317885):0.00217115358951);","[(['r3', 'r2', 'r1', 'r0'], ['r6'], 0.5, {}, '0.095')]","['r3', 'r2', 'r1', 'r0']",['r6'],0.5,0.09663338462126214,0.095,"(['r3', 'r2', 'r1', 'r0'], ['r6'], 0.09663338462126214, {'stroke': array((0.37960784, 0.73803922, 0.65647059, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.19, 'stroke-width': 2})"
15,snaq-gt-1e3_imb-99-snaq-p548876.snaq.net-1.networks,"(r1:1,((r3:1,(r4:1,(r5:1,(r6:1,r7:2):0.16268280895):0.00746246221066):0.0119936365476):0.139075890305,r2:1.35406973202):0.158581202978,r0:1);","[(['r7'], ['r2'], 0.5, {}, '0.0453')]",['r7'],['r2'],0.5,0.8809198207242626,0.0453,"(['r7'], ['r2'], 0.8809198207242626, {'stroke': array((0.21229804, 0.51232157, 0.73122353, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0906, 'stroke-width': 2})"
16,snaq-gt-1e3_imb-36-snaq-p548876.snaq.net-1.networks,"((r5:1,(r6:1,r7:1.28031885527):0.153269671514):0.0333073415894,r4:1,(r3:1,(r2:1,(r0:1,r1:1):0.150221851106):0.160684574679):0.00161405659576);","[(['r3', 'r2', 'r0', 'r1'], ['r7'], 0.5, {}, '0.0508')]","['r3', 'r2', 'r0', 'r1']",['r7'],0.5,0.017980068680587658,0.0508,"(['r3', 'r2', 'r0', 'r1'], ['r7'], 0.017980068680587658, {'stroke': array((0.19934118, 0.53697255, 0.73967059, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.1016, 'stroke-width': 2})"
17,snaq-gt-1e3_imb-6-snaq-p548876.snaq.net-1.networks,"((r2:1,((r5:1,(r6:1,r7:1):0.159947484818):0.00892084440246,(r4:1,r3:1.11866381954):0.0186107616355):0.156350797641):0.194231808838,r1:1,r0:2);","[(['r0'], ['r3'], 0.5, {}, '0.087')]",['r0'],['r3'],0.5,0.8187471520363587,0.087,"(['r0'], ['r3'], 0.8187471520363587, {'stroke': array((0.34698039, 0.70164706, 0.67152941, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.174, 'stroke-width': 2})"
18,snaq-gt-1e3_imb-60-snaq-p548876.snaq.net-1.networks,"(r1:1,(r2:1,(r3:1,((r4:1,(r6:1,r7:2):0.146738339081):0.0123100159287,r5:1.25393717497):0.00804194885441):0.141501803842):0.163206836944,r0:1);","[(['r7'], ['r5'], 0.5, {}, '0.0589')]",['r7'],['r5'],0.5,0.17518225591229664,0.0589,"(['r7'], ['r5'], 0.17518225591229664, {'stroke': array((0.23237647, 0.57381961, 0.72442353, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.1178, 'stroke-width': 2})"
19,snaq-gt-1e3_imb-83-snaq-p548876.snaq.net-1.networks,"((r4:1,(r5:1,(r6:1,r7:1.11396996636):0.161420352112):0.0149814506669):0.0141461107147,r3:1,(r2:1,(r0:1,r1:1):0.17201148627):0.133469397538);","[(['r2', 'r0', 'r1'], ['r7'], 0.5, {}, '0.071')]","['r2', 'r0', 'r1']",['r7'],0.5,0.6491502288823446,0.071,"(['r2', 'r0', 'r1'], ['r7'], 0.6491502288823446, {'stroke': array((0.28172549, 0.62886275, 0.70164706, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.142, 'stroke-width': 2})"
20,snaq-gt-1e3_imb-22-snaq-p548876.snaq.net-1.networks,"(r1:1,(r2:1,((r3:1,(r5:1,(r7:1,r6:2):0.150419456409):0.0209135067967):0.00454168183901,r4:5.23795585929):0.149831228945):0.14831773809,r0:1);","[(['r6'], ['r4'], 0.5, {}, '0.0181')]",['r6'],['r4'],0.5,0.29018854668306726,0.0181,"(['r6'], ['r4'], 0.29018854668306726, {'stroke': array((0.30616471, 0.39072157, 0.67362353, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0362, 'stroke-width': 2})"
21,snaq-gt-1e3_imb-0-snaq-p548876.snaq.net-1.networks,"((r2:1,((r4:1,r3:1):0.0146144005813,(r5:1,(r6:1,r7:1):0.136466998555):1.02504575786):0.159436537968):0.13219016416,r0:1,r1:9.25650523543);","[(['r5', 'r6', 'r7'], ['r1'], 0.5, {}, '0.0135')]","['r5', 'r6', 'r7']",['r1'],0.5,0.2632113650112675,0.0135,"(['r5', 'r6', 'r7'], ['r1'], 0.2632113650112675, {'stroke': array((0.32203922, 0.37015686, 0.66388235, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.027, 'stroke-width': 2})"
22,snaq-gt-1e3_imb-10-snaq-p548876.snaq.net-1.networks,"((r1:1,r0:1):0.166557257427,((r3:1,r4:1.25107210309):0.0126162721046,((r6:1,r7:1):0.140563622038,r5:2):0.00989029835522):0.153331977006,r2:1);","[(['r5'], ['r4'], 0.5, {}, '0.0605')]",['r5'],['r4'],0.5,0.8972942763671631,0.0605,"(['r5'], ['r4'], 0.8972942763671631, {'stroke': array((0.23890196, 0.58109804, 0.72141176, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.121, 'stroke-width': 2})"
23,snaq-gt-1e3_imb-96-snaq-p548876.snaq.net-1.networks,"((r5:1,(r6:1,r7:1.44365317714):0.185680674194):0.0146714611382,r3:1,(r4:1,(r2:1,(r1:1,r0:1):0.182145315364):0.131971077627):0.0164745216776);","[(['r4', 'r2', 'r1', 'r0'], ['r7'], 0.5, {}, '0.036')]","['r4', 'r2', 'r1', 'r0']",['r7'],0.5,0.2848187559921781,0.036,"(['r4', 'r2', 'r1', 'r0'], ['r7'], 0.2848187559921781, {'stroke': array((0.24439216, 0.4707451, 0.71152941, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.072, 'stroke-width': 2})"
24,snaq-gt-1e3_imb-45-snaq-p548876.snaq.net-1.networks,"(r3:1,((r5:1,(r6:1,r7:1.07723088571):0.15830147507):0.0196296278576,(r2:1,(r0:1,r1:1):0.167805489719):0.170800391018):0.00465451279199,r4:1);","[(['r2', 'r0', 'r1'], ['r7'], 0.5, {}, '0.0828')]","['r2', 'r0', 'r1']",['r7'],0.5,0.6596805983593853,0.0828,"(['r2', 'r0', 'r1'], ['r7'], 0.6596805983593853, {'stroke': array((0.32985098, 0.68254118, 0.67943529, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.1656, 'stroke-width': 2})"
25,snaq-gt-1e3_imb-38-snaq-p548876.snaq.net-1.networks,"(r1:1,(r2:1,((r4:1,(r5:1,(r6:1,r7:2):0.288991123237):0.0189485254788):0.014214311472,r3:1.01828693336):0.143084368531):0.151851660243,r0:1);","[(['r7'], ['r3'], 0.5, {}, '0.441')]",['r7'],['r3'],0.5,0.5188709098896953,0.441,"(['r7'], ['r3'], 0.5188709098896953, {'stroke': array((0.85717647, 0.27631373, 0.30133333, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.882, 'stroke-width': 2})"
26,snaq-gt-1e3_imb-17-snaq-p548876.snaq.net-1.networks,"(r1:1,((r4:1,(r3:1,(r5:1,(r6:1,r7:1):0.156180917148):0.0164762178333):0.00245029609875):0.163083397083,r2:1.21535176539):0.149674310935,r0:1);","[(['r6', 'r7'], ['r2'], 0.5, {}, '0.0711')]","['r6', 'r7']",['r2'],0.5,0.7542066916797588,0.0711,"(['r6', 'r7'], ['r2'], 0.7542066916797588, {'stroke': array((0.28213333, 0.62931765, 0.70145882, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.1422, 'stroke-width': 2})"
27,snaq-gt-1e3_imb-91-snaq-p548876.snaq.net-1.networks,"(r1:1,r0:1,(r2:1,(r5:1,((r3:1,r4:2):0.014854044131,(r6:1,r7:1):0.137446697355):0.00595962879326):0.151925580212):0.17219891571);","[(['r4'], ['r2', 'r5', 'r4', 'r3', 'r6', 'r7'], 0.5, {}, '0.0734')]",['r4'],"['r2', 'r5', 'r4', 'r3', 'r6', 'r7']",0.5,0.3507487389277233,0.0734,"(['r4'], ['r2', 'r5', 'r4', 'r3', 'r6', 'r7'], 0.3507487389277233, {'stroke': array((0.29151373, 0.63978039, 0.69712941, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.1468, 'stroke-width': 2})"
28,snaq-gt-1e3_imb-81-snaq-p548876.snaq.net-1.networks,"((r2:1,((r3:1,r4:1):0.00474089467149,(r5:1,(r6:1,r7:1):0.125792791181):0.0209081909455):0.157987908241):0.216548589108,r0:1,r1:2);","[(['r1'], ['r6', 'r7'], 0.5, {}, '0.163')]",['r1'],"['r6', 'r7']",0.5,0.9443814791894835,0.163,"(['r1'], ['r6', 'r7'], 0.9443814791894835, {'stroke': array((0.7307451, 0.89113725, 0.63090196, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.326, 'stroke-width': 2})"
29,snaq-gt-1e3_imb-24-snaq-p548876.snaq.net-1.networks,"((r1:1,r0:1.81346753455):0.145790505966,((r3:1,r4:1):0.00557698590649,(r5:1,(r6:1,r7:2):0.139467981022):0.0189788712942):0.13452717936,r2:1);","[(['r7'], ['r0'], 0.5, {}, '0.0137')]",['r7'],['r0'],0.5,0.8385589696258863,0.0137,"(['r7'], ['r0'], 0.8385589696258863, {'stroke': array((0.32134902, 0.37105098, 0.66430588, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0274, 'stroke-width': 2})"
30,snaq-gt-1e3_imb-47-snaq-p548876.snaq.net-1.networks,"((r2:1,(r3:1,(r4:1,(r5:1,(r6:1,r7:1):0.140266328959):0.0103909671035):0.00577076627023):0.146679005301):0.159740674906,r0:1,r1:3.04252548501);","[(['r6', 'r7'], ['r1'], 0.5, {}, '0.00572')]","['r6', 'r7']",['r1'],0.5,0.9918936266023172,0.00572,"(['r6', 'r7'], ['r1'], 0.9918936266023172, {'stroke': array((0.34888784, 0.33537569, 0.64740706, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.01144, 'stroke-width': 2})"
31,snaq-gt-1e3_imb-3-snaq-p548876.snaq.net-1.networks,"(r1:1,(r2:1,((r4:1,r5:2):0.0178336308767,(r3:1,(r6:1,r7:1):0.152542378335):0.0106681301913):0.1266053856):0.154299258237,r0:1);","[(['r5'], ['r6', 'r7'], 0.5, {}, '0.141')]",['r5'],"['r6', 'r7']",0.5,0.9824150474953535,0.141,"(['r5'], ['r6', 'r7'], 0.9824150474953535, {'stroke': array((0.62188235, 0.84760784, 0.64384314, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.282, 'stroke-width': 2})"
32,snaq-gt-1e3_imb-82-snaq-p548876.snaq.net-1.networks,"(r1:1,((r3:1,(r4:1,(r5:1,(r6:1,r7:1):0.156725912532):0.0172224506608):0.00804498146473):0.159639477099,r2:1.93605941435):0.135403408126,r0:1);","[(['r6', 'r7'], ['r2'], 0.5, {}, '0.0194')]","['r6', 'r7']",['r2'],0.5,0.7356057071046714,0.0194,"(['r6', 'r7'], ['r2'], 0.7356057071046714, {'stroke': array((0.30167843, 0.39653333, 0.67637647, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0388, 'stroke-width': 2})"
33,snaq-gt-1e3_imb-56-snaq-p548876.snaq.net-1.networks,"((r5:1,(r6:1,r7:1.04889582622):0.179827867412):0.0356582131242,r4:1,(r3:1,(r2:1,(r1:1,r0:1):0.156156918115):0.144368760838):0.0015631516007);","[(['r3', 'r2', 'r1', 'r0'], ['r7'], 0.5, {}, '0.112')]","['r3', 'r2', 'r1', 'r0']",['r7'],0.5,0.35439754880140184,0.112,"(['r3', 'r2', 'r1', 'r0'], ['r7'], 0.35439754880140184, {'stroke': array((0.46494118, 0.78619608, 0.64611765, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.224, 'stroke-width': 2})"
34,snaq-gt-1e3_imb-48-snaq-p548876.snaq.net-1.networks,"(r1:1,(r2:1,(((r6:1,r7:1):0.131521430239,r5:1.32131810326):0.0352695556741,(r3:1,r4:1):0):0.142251124886):0.151337775795,r0:1);","[(['r3', 'r4'], ['r5'], 0.5, {}, '0.0623')]","['r3', 'r4']",['r5'],0.5,0.23580838013175054,0.0623,"(['r3', 'r4'], ['r5'], 0.23580838013175054, {'stroke': array((0.24624314, 0.58928627, 0.71802353, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.1246, 'stroke-width': 2})"
35,snaq-gt-1e3_imb-61-snaq-p548876.snaq.net-1.networks,"((r2:1,((r4:1,r3:1):0.00570370230037,(r5:1,(r6:1,r7:1):0.134272031952):1.02000795677):0.154724552677):0.164375739684,r0:1,r1:7.56870522882);","[(['r5', 'r6', 'r7'], ['r1'], 0.5, {}, '0.0126')]","['r5', 'r6', 'r7']",['r1'],0.5,0.5920491949266689,0.0126,"(['r5', 'r6', 'r7'], ['r1'], 0.5920491949266689, {'stroke': array((0.3251451, 0.36613333, 0.66197647, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0252, 'stroke-width': 2})"
36,snaq-gt-1e3_imb-62-snaq-p548876.snaq.net-1.networks,"(((r6:1,r7:1):0.120881236212,r5:1.3496691954):0.0108234361861,(r4:1,(r2:1,(r0:1,r1:2):0.182124107019):0.14695904739):0.00763975733893,r3:1);","[(['r1'], ['r5'], 0.5, {}, '0.0566')]",['r1'],['r5'],0.5,0.02009906128303529,0.0566,"(['r1'], ['r5'], 0.02009906128303529, {'stroke': array((0.22299608, 0.56335686, 0.72875294, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.1132, 'stroke-width': 2})"
37,snaq-gt-1e3_imb-92-snaq-p548876.snaq.net-1.networks,"(r1:1,(((r4:1,r3:1):0.00441962906069,(r5:1,(r6:1,r7:2):0.141199971152):0.0182676000369):0.16183677885,r2:1.21115795086):0.144094286705,r0:1);","[(['r7'], ['r2'], 0.5, {}, '0.0265')]",['r7'],['r2'],0.5,0.3221420880667316,0.0265,"(['r7'], ['r2'], 0.3221420880667316, {'stroke': array((0.27717647, 0.42827451, 0.69141176, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.053, 'stroke-width': 2})"
38,snaq-gt-1e3_imb-23-snaq-p548876.snaq.net-1.networks,"((r0:1,r1:1.09370931269):0.145006050126,(r3:1,(r4:1,(r5:1,(r6:1,r7:2):0.154143335562):0.0191786085809):0.00606007945746):0.150167400936,r2:1);","[(['r7'], ['r1'], 0.5, {}, '0.048')]",['r7'],['r1'],0.5,0.8170793596461929,0.048,"(['r7'], ['r1'], 0.8170793596461929, {'stroke': array((0.20298039, 0.52439216, 0.73694118, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.096, 'stroke-width': 2})"
39,snaq-gt-1e3_imb-87-snaq-p548876.snaq.net-1.networks,"((r2:1,(r3:1,(r4:1,(r5:1,(r6:1,r7:1):0.157264830467):0.0102582062894):0.00730778153877):0.149469652342):0.173690369446,r0:1,r1:2);","[(['r1'], ['r7'], 0.5, {}, '0.0573')]",['r1'],['r7'],0.5,0.6966723506858179,0.0573,"(['r1'], ['r7'], 0.6966723506858179, {'stroke': array((0.22585098, 0.56654118, 0.72743529, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.1146, 'stroke-width': 2})"
40,snaq-gt-1e3_imb-2-snaq-p548876.snaq.net-1.networks,"(r1:1,(r2:1,((r5:1,(r6:1,r7:2):0.235437465412):0.00482905839282,(r4:1,r3:1.03711791042):0.00831371757357):0.148311626704):0.136440098211,r0:1);","[(['r7'], ['r3'], 0.5, {}, '0.332')]",['r7'],['r3'],0.5,0.10208682456644458,0.332,"(['r7'], ['r3'], 0.10208682456644458, {'stroke': array((0.99356863, 0.75294118, 0.43968627, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.664, 'stroke-width': 2})"
41,snaq-gt-1e3_imb-49-snaq-p548876.snaq.net-1.networks,"((r1:1,r0:10.222881205):0.171923335853,(r4:1,(r3:1,(r5:1,(r6:1,r7:2):0.148499714231):0.0149359902679):0.00572312016381):0.134161617075,r2:1);","[(['r7'], ['r0'], 0.5, {}, '0.0187')]",['r7'],['r0'],0.5,0.9045442364421706,0.0187,"(['r7'], ['r0'], 0.9045442364421706, {'stroke': array((0.30409412, 0.39340392, 0.67489412, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0374, 'stroke-width': 2})"
