,net,trees,admix,src_node,dest_node,pos_as_prop,pos_as_prop_rand,gamma,plot_admix
10,snaq-true-gt-unlinked-imb-18-snaq-p548876.snaq.net-1.networks,"((r2:1,(r3:1,(r4:1,(r5:1,(r6:1,r7:2):0.156389758692):0.0158445280068):0.00897938316113):0.135268158882):0.144317094284,r1:1,r0:1.64142101408);","[(['r7'], ['r0'], 0.5, {}, '0.0124')]",['r7'],['r0'],0.5,0.723310439296573,0.0124,"(['r7'], ['r0'], 0.723310439296573, {'stroke': array((0.32583529, 0.36523922, 0.66155294, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0248, 'stroke-width': 2})"
12,snaq-true-gt-unlinked-imb-1-snaq-p548876.snaq.net-1.networks,"(r1:1,(r2:1,((r4:1,((r6:1,r7:1):0.13667604867,r5:2):0.0149712340003):0.00620564650504,r3:1.05564409279):0.145470798783):0.140618169854,r0:1);","[(['r5'], ['r3'], 0.5, {}, '0.215')]",['r5'],['r3'],0.5,0.9142835169514724,0.215,"(['r5'], ['r3'], 0.9142835169514724, {'stroke': array((0.93137255, 0.97254902, 0.64196078, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.43, 'stroke-width': 2})"
13,snaq-true-gt-unlinked-imb-59-snaq-p548876.snaq.net-1.networks,"((r2:1,(r4:1,(r3:1,((r6:1,r7:1):0.122454496816,r5:1.36684351883):0.0234000445027):0.00145949494529):0.141439773357):0.156322818543,r0:1,r1:2);","[(['r1'], ['r5'], 0.5, {}, '0.0341')]",['r1'],['r5'],0.5,0.08833252223394716,0.0341,"(['r1'], ['r5'], 0.08833252223394716, {'stroke': array((0.25094902, 0.46225098, 0.70750588, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0682, 'stroke-width': 2})"
14,snaq-true-gt-unlinked-imb-64-snaq-p548876.snaq.net-1.networks,"(r1:1,((r4:1,(r3:1,((r6:1,r7:1):0.132354101037,r5:2.35881000815):0.0173735123502):0.00335363880638):0.134228764989,r2:2):0.14953831088,r0:1);","[(['r2'], ['r5'], 0.5, {}, '0.0149')]",['r2'],['r5'],0.5,0.7847705057015455,0.0149,"(['r2'], ['r5'], 0.7847705057015455, {'stroke': array((0.31720784, 0.37641569, 0.66684706, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0298, 'stroke-width': 2})"
15,snaq-true-gt-unlinked-imb-12-snaq-p548876.snaq.net-1.networks,"(r1:1,((r5:1,((r6:1,r7:1):0.149827667613,(r4:1,r3:4.48334463937):0.00803199831733):0.00932601619674):0.141227921485,r2:2):0.142017737662,r0:1);","[(['r2'], ['r3'], 0.5, {}, '0.0163')]",['r2'],['r3'],0.5,0.4544534844966066,0.0163,"(['r2'], ['r3'], 0.4544534844966066, {'stroke': array((0.31237647, 0.38267451, 0.66981176, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0326, 'stroke-width': 2})"
16,snaq-true-gt-unlinked-imb-50-snaq-p548876.snaq.net-1.networks,"((r2:1,(r3:1,(r4:1,(r5:1,(r6:1,r7:1.02235853264):0.142188152084):0.0104374199125):0.0100724578319):0.148379811796):0.179541685297,r1:1,r0:2);","[(['r0'], ['r7'], 0.5, {}, '0.0455')]",['r0'],['r7'],0.5,0.29345189001420346,0.0455,"(['r0'], ['r7'], 0.29345189001420346, {'stroke': array((0.21160784, 0.51321569, 0.73164706, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.091, 'stroke-width': 2})"
17,snaq-true-gt-unlinked-imb-10-snaq-p548876.snaq.net-1.networks,"((r2:1,((r5:1,r4:1):0.0159600728847,((r6:1,r7:1):0.142272736233,r3:10.2867375269):0.000730383052823):0.137885646892):0.14460770232,r0:1,r1:2);","[(['r1'], ['r3'], 0.5, {}, '0.022')]",['r1'],['r3'],0.5,0.7517059512492021,0.022,"(['r1'], ['r3'], 0.7517059512492021, {'stroke': array((0.29270588, 0.40815686, 0.68188235, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.044, 'stroke-width': 2})"
18,snaq-true-gt-unlinked-imb-49-snaq-p548876.snaq.net-1.networks,"((r2:1,((r6:1,r7:1):0.159293759348,(r5:1,(r4:1,r3:2):0.0119735344922):0.00339204190747):0.154713237772):0.155247071927,r1:1,r0:1.01929036183);","[(['r3'], ['r0'], 0.5, {}, '0.0643')]",['r3'],['r0'],0.5,0.9896768670652899,0.0643,"(['r3'], ['r0'], 0.9896768670652899, {'stroke': array((0.2544, 0.59838431, 0.71425882, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.1286, 'stroke-width': 2})"
19,snaq-true-gt-unlinked-imb-21-snaq-p548876.snaq.net-1.networks,"((r2:1,(r3:1,(r5:1,((r7:1,r6:1):0.143401657181,r4:2):0.000357555432849):0.014134829679):0.151992105825):0.158242846392,r0:1,r1:1.08701044798);","[(['r4'], ['r1'], 0.5, {}, '0.047')]",['r4'],['r1'],0.5,0.48411504542753026,0.047,"(['r4'], ['r1'], 0.48411504542753026, {'stroke': array((0.20643137, 0.51992157, 0.73482353, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.094, 'stroke-width': 2})"
20,snaq-true-gt-unlinked-imb-83-snaq-p548876.snaq.net-1.networks,"((r2:1,(r4:1,((r5:1,(r6:1,r7:1):0.133764386926):0.0204938175538,r3:1.01854338777):0.00490805512813):0.158156106442):0.172520989832,r1:1,r0:2);","[(['r0'], ['r3'], 0.5, {}, '0.109')]",['r0'],['r3'],0.5,0.5580161769517243,0.109,"(['r0'], ['r3'], 0.5580161769517243, {'stroke': array((0.44870588, 0.77984314, 0.64635294, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.218, 'stroke-width': 2})"
21,snaq-true-gt-unlinked-imb-80-snaq-p548876.snaq.net-1.networks,"((r2:1,(r3:1,((r5:1,(r6:1,r7:1):0.139448661061):0.00445167079879,r4:2):0.0120923284327):0.144912688709):0.145232092068,r0:1,r1:1.22481591055);","[(['r4'], ['r1'], 0.5, {}, '0.0392')]",['r4'],['r1'],0.5,0.8371792878605603,0.0392,"(['r4'], ['r1'], 0.8371792878605603, {'stroke': array((0.23334902, 0.48505098, 0.71830588, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0784, 'stroke-width': 2})"
22,snaq-true-gt-unlinked-imb-0-snaq-p548876.snaq.net-1.networks,"((r5:1,(r4:1,((r6:1,r7:1):0.147424774569,r3:5.6053429779):0.00832365804277):0.00373336663498):0.157050233985,r2:1,(r0:1,r1:1):0.148679906597);","[(['r0', 'r1'], ['r3'], 0.5, {}, '0.0131')]","['r0', 'r1']",['r3'],0.5,0.9171811649884833,0.0131,"(['r0', 'r1'], ['r3'], 0.9171811649884833, {'stroke': array((0.32341961, 0.36836863, 0.66303529, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0262, 'stroke-width': 2})"
23,snaq-true-gt-unlinked-imb-15-snaq-p548876.snaq.net-1.networks,"(r1:1,((r4:1,(r3:1,((r6:1,r7:1):0.125892332182,r5:2):0.0111159054904):0.0145799829177):0.147350591537,r2:1.25669419684):0.136839854014,r0:1);","[(['r5'], ['r2'], 0.5, {}, '0.0429')]",['r5'],['r2'],0.5,0.22265026063068638,0.0429,"(['r5'], ['r2'], 0.22265026063068638, {'stroke': array((0.22058039, 0.50159216, 0.72614118, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0858, 'stroke-width': 2})"
24,snaq-true-gt-unlinked-imb-94-snaq-p548876.snaq.net-1.networks,"((r2:1,((r3:1,r4:1.04506162073):0.00980832169688,(r5:1,(r6:1,r7:1):0.147604557284):0.00959793229204):0.158653305786):0.168180710961,r1:1,r0:2);","[(['r0'], ['r4'], 0.5, {}, '0.0958')]",['r0'],['r4'],0.5,0.4702851665468816,0.0958,"(['r0'], ['r4'], 0.4702851665468816, {'stroke': array((0.38287059, 0.74167843, 0.65496471, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.1916, 'stroke-width': 2})"
25,snaq-true-gt-unlinked-imb-54-snaq-p548876.snaq.net-1.networks,"(r1:1,((r4:1,(r3:1,(r5:1,(r6:1,r7:1.27127413971):0.142613530095):0.0130899535929):0.0141244195627):0.147249757225,r2:2):0.136983690908,r0:1);","[(['r2'], ['r7'], 0.5, {}, '0.0294')]",['r2'],['r7'],0.5,0.03591891031437633,0.0294,"(['r2'], ['r7'], 0.03591891031437633, {'stroke': array((0.26716863, 0.44123922, 0.69755294, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0588, 'stroke-width': 2})"
26,snaq-true-gt-unlinked-imb-84-snaq-p548876.snaq.net-1.networks,"(((r3:1,(r4:1,(r5:1,(r6:1,r7:1):0.137204806201):0.00306095696939):0.0137646017523):0.128533904374,r2:1.15470580093):0.154705800932,r0:1,r1:2);","[(['r1'], ['r2'], 0.5, {}, '0.0935')]",['r1'],['r2'],0.5,0.86119574891535,0.0935,"(['r1'], ['r2'], 0.86119574891535, {'stroke': array((0.3734902, 0.73121569, 0.65929412, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.187, 'stroke-width': 2})"
27,snaq-true-gt-unlinked-imb-52-snaq-p548876.snaq.net-1.networks,"(r1:1,((r3:1,(r5:1,(r4:1,(r7:1,r6:1):0.131970563763):0.00515925964796):0.0135294626137):0.156937591304,r2:2):0.125794643081,r0:1);","[(['r2'], ['r6'], 0.5, {}, '0.0688')]",['r2'],['r6'],0.5,0.1813032835949644,0.0688,"(['r2'], ['r6'], 0.1813032835949644, {'stroke': array((0.27275294, 0.6188549, 0.70578824, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.1376, 'stroke-width': 2})"
28,snaq-true-gt-unlinked-imb-68-snaq-p548876.snaq.net-1.networks,"(r1:1,((r4:1,(r3:1,((r6:1,r7:1):0.137039605335,r5:2):0.00708695475357):0.0089041544677):0.139833699098,r2:1.16036468531):0.158195862776,r0:1);","[(['r5'], ['r2'], 0.5, {}, '0.0541')]",['r5'],['r2'],0.5,0.8931545505908453,0.0541,"(['r5'], ['r2'], 0.8931545505908453, {'stroke': array((0.2128, 0.55198431, 0.73345882, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.1082, 'stroke-width': 2})"
29,snaq-true-gt-unlinked-imb-8-snaq-p548876.snaq.net-1.networks,"((r2:1,(r4:1,(r3:1,(r5:1,(r7:1,r6:10.5148629525):0.131309181463):0.0150251927465):0.00374373792973):0.137364875939):0.158696113842,r0:1,r1:2);","[(['r1'], ['r6'], 0.5, {}, '0.0174')]",['r1'],['r6'],0.5,0.07492676107874507,0.0174,"(['r1'], ['r6'], 0.07492676107874507, {'stroke': array((0.30858039, 0.38759216, 0.67214118, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0348, 'stroke-width': 2})"
30,snaq-true-gt-unlinked-imb-20-snaq-p548876.snaq.net-1.networks,"(r0:1,(r2:1,((r3:1,r4:2):0.025682278364,((r7:1,r6:1):0.136477851747,r5:1.00483992748):0.0209831661162):0.130711299108):0.157307937148,r1:1);","[(['r4'], ['r5'], 0.5, {}, '0.464')]",['r4'],['r5'],0.5,0.5994680546756974,0.464,"(['r4'], ['r5'], 0.5994680546756974, {'stroke': array((0.77490196, 0.17615686, 0.29552941, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.928, 'stroke-width': 2})"
31,snaq-true-gt-unlinked-imb-45-snaq-p548876.snaq.net-1.networks,"((r2:1,(r3:1,(r4:1,(r5:1,(r6:1,r7:1):0.143387557702):0.0193292173507):0):0.149665607958):0.133116056074,r0:1,r1:1.36532697983);","[(['r6', 'r7'], ['r1'], 0.5, {}, '0.0288')]","['r6', 'r7']",['r1'],0.5,0.5327187834737804,0.0288,"(['r6', 'r7'], ['r1'], 0.5327187834737804, {'stroke': array((0.26923922, 0.43855686, 0.69628235, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0576, 'stroke-width': 2})"
32,snaq-true-gt-unlinked-imb-60-snaq-p548876.snaq.net-1.networks,"(((r3:1,r4:1):0.00421595783616,((r6:1,r7:1):0.137565270168,r5:1.07398171027):0.0217999892091):0.194725864734,r2:1,(r1:1,r0:1):0.17451964651);","[(['r1', 'r0'], ['r5'], 0.5, {}, '0.167')]","['r1', 'r0']",['r5'],0.5,0.3514965128915408,0.167,"(['r1', 'r0'], ['r5'], 0.3514965128915408, {'stroke': array((0.7492549, 0.89866667, 0.62713725, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.334, 'stroke-width': 2})"
33,snaq-true-gt-unlinked-imb-34-snaq-p548876.snaq.net-1.networks,"(r1:1,(r2:1,(((r5:1,r4:1):0.00831976212515,(r7:1,r6:6.59478422774):0.143788658546):0.0137779179315,r3:2):0.142457345123):0.142339549445,r0:1);","[(['r3'], ['r6'], 0.5, {}, '0.0114')]",['r3'],['r6'],0.5,0.47857240761555897,0.0114,"(['r3'], ['r6'], 0.47857240761555897, {'stroke': array((0.32928627, 0.36076863, 0.65943529, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0228, 'stroke-width': 2})"
34,snaq-true-gt-unlinked-imb-93-snaq-p548876.snaq.net-1.networks,"((r1:1,r0:1):0.160323326723,((r3:1,r4:7.38913181524):0.00472926759265,(r5:1,(r7:1,r6:2):0.137633800773):0.021123272561):0.147756567018,r2:1);","[(['r6'], ['r4'], 0.5, {}, '0.0176')]",['r6'],['r4'],0.5,0.8927002047567554,0.0176,"(['r6'], ['r4'], 0.8927002047567554, {'stroke': array((0.3078902, 0.38848627, 0.67256471, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0352, 'stroke-width': 2})"
35,snaq-true-gt-unlinked-imb-19-snaq-p548876.snaq.net-1.networks,"((r2:1,((r4:1,(r5:1,(r6:1,r7:1):0.149379526353):0.00102938247608):0,r3:2):0.144707791951):0.159439299222,r0:1,r1:1.32379702736);","[(['r3'], ['r1'], 0.5, {}, '0.0386')]",['r3'],['r1'],0.5,0.6487956826875269,0.0386,"(['r3'], ['r1'], 0.6487956826875269, {'stroke': array((0.23541961, 0.48236863, 0.71703529, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0772, 'stroke-width': 2})"
36,snaq-true-gt-unlinked-imb-27-snaq-p548876.snaq.net-1.networks,"(r1:1,(r2:1,(r3:1,((r5:1,(r6:1,r7:2):0.259977509965):0.0149709876153,r4:1.01701169091):0.00586247490508):0.137985755136):0.157908406448,r0:1);","[(['r7'], ['r4'], 0.5, {}, '0.4')]",['r7'],['r4'],0.5,0.9301004309814936,0.4,"(['r7'], ['r4'], 0.9301004309814936, {'stroke': array((0.95686275, 0.42745098, 0.2627451, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.8, 'stroke-width': 2})"
37,snaq-true-gt-unlinked-imb-69-snaq-p548876.snaq.net-1.networks,"(r1:1,(r2:1,(r3:1,(r4:1,(r5:1,(r7:1,r6:2):0.227803808805):0.00500634704287):0.012116673851):0.132256084152):0.139435425028,r0:1);","[(['r6'], ['r3', 'r4', 'r5', 'r7', 'r6'], 0.5, {}, '0.298')]",['r6'],"['r3', 'r4', 'r5', 'r7', 'r6']",0.5,0.7550932459772798,0.298,"(['r6'], ['r3', 'r4', 'r5', 'r7', 'r6'], 0.7550932459772798, {'stroke': array((0.99623529, 0.88329412, 0.5532549, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.596, 'stroke-width': 2})"
38,snaq-true-gt-unlinked-imb-14-snaq-p548876.snaq.net-1.networks,"((r2:1,((r4:1,r3:1.24055451862):0.00642194170361,(r5:1,(r6:1,r7:1):0.139482378849):0.00929185234643):0.146923989368):0.18776076352,r0:1,r1:2);","[(['r1'], ['r3'], 0.5, {}, '0.0608')]",['r1'],['r3'],0.5,0.48987675304173917,0.0608,"(['r1'], ['r3'], 0.48987675304173917, {'stroke': array((0.24012549, 0.58246275, 0.72084706, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.1216, 'stroke-width': 2})"
39,snaq-true-gt-unlinked-imb-7-snaq-p548876.snaq.net-1.networks,"((r4:1,((r6:1,r7:1):0.137652730329,(r3:1,r5:1.01456101499):0.010683626454):0.00302359750621):0.270425840305,r2:1,(r0:1,r1:1):0.248378944538);","[(['r0', 'r1'], ['r5'], 0.5, {}, '0.384')]","['r0', 'r1']",['r5'],0.5,0.010497414381232306,0.384,"(['r0', 'r1'], ['r5'], 0.010497414381232306, {'stroke': array((0.96815686, 0.50901961, 0.30039216, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.768, 'stroke-width': 2})"
40,snaq-true-gt-unlinked-imb-48-snaq-p548876.snaq.net-1.networks,"((r2:1,(r3:1,(r4:1,(r5:1,(r7:1,r6:2.11448478929):0.155025936781):0.00304241337065):0.0127849015962):0.142798210377):0.124169929627,r0:1,r1:2);","[(['r1'], ['r6'], 0.5, {}, '0.0133')]",['r1'],['r6'],0.5,0.3838571839698617,0.0133,"(['r1'], ['r6'], 0.3838571839698617, {'stroke': array((0.32272941, 0.36926275, 0.66345882, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0266, 'stroke-width': 2})"
41,snaq-true-gt-unlinked-imb-63-snaq-p548876.snaq.net-1.networks,"(r1:1,((r3:1,(r4:1,(r5:1,(r6:1,r7:2):0.158143032334):0.00959747244204):0.00752711307944):0.135337337235,r2:1.16872616392):0.156065047599,r0:1);","[(['r7'], ['r2'], 0.5, {}, '0.032')]",['r7'],['r2'],0.5,0.887915464190633,0.032,"(['r7'], ['r2'], 0.887915464190633, {'stroke': array((0.25819608, 0.45286275, 0.70305882, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.064, 'stroke-width': 2})"
42,snaq-true-gt-unlinked-imb-86-snaq-p548876.snaq.net-1.networks,"(r1:1,((r4:1,(r5:1,((r6:1,r7:1):0.145520893128,r3:2):0.000429772574586):0.000454110033545):0.15006295281,r2:1.68807253689):0.138306447674,r0:1);","[(['r3'], ['r2'], 0.5, {}, '0.0284')]",['r3'],['r2'],0.5,0.18579706133022356,0.0284,"(['r3'], ['r2'], 0.18579706133022356, {'stroke': array((0.27061961, 0.43676863, 0.69543529, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0568, 'stroke-width': 2})"
43,snaq-true-gt-unlinked-imb-62-snaq-p548876.snaq.net-1.networks,"((r2:1,(r3:1,(r4:1,((r6:1,r7:1):0.144509186396,r5:1.06920475307):0.0113088819622):0.00956270122755):0.146773002908):0.16940912626,r1:1,r0:2);","[(['r0'], ['r5'], 0.5, {}, '0.0876')]",['r0'],['r5'],0.5,0.9356933136925404,0.0876,"(['r0'], ['r5'], 0.9356933136925404, {'stroke': array((0.34942745, 0.70437647, 0.6704, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.1752, 'stroke-width': 2})"
44,snaq-true-gt-unlinked-imb-96-snaq-p548876.snaq.net-1.networks,"((r6:1,r7:2):0.146320825438,(r3:1,(r4:1,(r2:1,(r1:1,r0:10.581402955):0.152445606707):0.149807200571):0.00187440647246):0.00998366374592,r5:1);","[(['r7'], ['r0'], 0.5, {}, '0.00948')]",['r7'],['r0'],0.5,0.9549809183945289,0.00948,"(['r7'], ['r0'], 0.9549809183945289, {'stroke': array((0.33591216, 0.3521851, 0.65536941, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.01896, 'stroke-width': 2})"
45,snaq-true-gt-unlinked-imb-67-snaq-p548876.snaq.net-1.networks,"((r2:1,(r5:1,((r6:1,r7:1):0.145737796901,(r4:1,r3:1):0.00731369961762):0.00598107540119):0.159981162121):0.147875567227,r1:1,r0:1.005957263);","[(['r4', 'r3'], ['r0'], 0.5, {}, '0.0654')]","['r4', 'r3']",['r0'],0.5,0.6263137743636387,0.0654,"(['r4', 'r3'], ['r0'], 0.6263137743636387, {'stroke': array((0.25888627, 0.60338824, 0.71218824, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.1308, 'stroke-width': 2})"
46,snaq-true-gt-unlinked-imb-3-snaq-p548876.snaq.net-1.networks,"(r1:1,(r2:1,(r5:1,(r4:1,((r6:1,r7:1):0.133852027558,r3:2):0.00468175281092):0.00572531555138):0.151817466062):0.153078128826,r0:1);","[(['r3'], ['r5', 'r4', 'r3', 'r6', 'r7'], 0.5, {}, '0.144')]",['r3'],"['r5', 'r4', 'r3', 'r6', 'r7']",0.5,0.8065815795436452,0.144,"(['r3'], ['r5', 'r4', 'r3', 'r6', 'r7'], 0.8065815795436452, {'stroke': array((0.63811765, 0.85396078, 0.64360784, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.288, 'stroke-width': 2})"
47,snaq-true-gt-unlinked-imb-39-snaq-p548876.snaq.net-1.networks,"((r2:1,(r3:1,((r5:1,(r6:1,r7:1):0.139377735712):0.0115174465411,r4:1.08995744038):0.00962054709431):0.157322263682):0.188267132507,r0:1,r1:2);","[(['r1'], ['r4'], 0.5, {}, '0.0712')]",['r1'],['r4'],0.5,0.41774131007961024,0.0712,"(['r1'], ['r4'], 0.41774131007961024, {'stroke': array((0.28254118, 0.62977255, 0.70127059, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.1424, 'stroke-width': 2})"
48,snaq-true-gt-unlinked-imb-88-snaq-p548876.snaq.net-1.networks,"(r1:1,(r2:1,((r5:1,(r6:1,r7:1):1.05669373892):0.0209892708013,(r4:1,r3:1.01614844333):0.0165589071267):0.134564467726):0.159347482663,r0:1);","[(['r6', 'r7'], ['r3'], 0.5, {}, '0.432')]","['r6', 'r7']",['r3'],0.5,0.2761874871894554,0.432,"(['r6', 'r7'], ['r3'], 0.2761874871894554, {'stroke': array((0.87905882, 0.3094902, 0.29286275, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.864, 'stroke-width': 2})"
49,snaq-true-gt-unlinked-imb-28-snaq-p548876.snaq.net-1.networks,"(r1:1,(r2:1,((r4:1,(r5:1,(r7:1,r6:1.34740344409):0.136960167338):0.0116151744227):0.00702198362073,r3:2):0.12406063383):0.154829668831,r0:1);","[(['r3'], ['r6'], 0.5, {}, '0.0531')]",['r3'],['r6'],0.5,0.7117292611276402,0.0531,"(['r3'], ['r6'], 0.7117292611276402, {'stroke': array((0.20872157, 0.54743529, 0.73534118, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.1062, 'stroke-width': 2})"
50,snaq-true-gt-unlinked-imb-47-snaq-p548876.snaq.net-1.networks,"(r1:1,(r2:1,(r4:1,(r3:1,((r7:1,r6:1.13999723588):0.157973418431,r5:2):0):0.00226633353726):0.127805563979):0.160718680764,r0:1);","[(['r5'], ['r6'], 0.5, {}, '0.121')]",['r5'],['r6'],0.5,0.6612440046173365,0.121,"(['r5'], ['r6'], 0.6612440046173365, {'stroke': array((0.51364706, 0.8052549, 0.64541176, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.242, 'stroke-width': 2})"
51,snaq-true-gt-unlinked-imb-81-snaq-p548876.snaq.net-1.networks,"(((r6:1,r7:1):0.12903393419,r5:2):0.0166055612913,(r3:1,(r2:1,(r1:1,r0:1.24139875893):0.155630183193):0.140248383373):0.00820650206656,r4:1);","[(['r5'], ['r0'], 0.5, {}, '0.0444')]",['r5'],['r0'],0.5,0.4036594758861697,0.0444,"(['r5'], ['r0'], 0.4036594758861697, {'stroke': array((0.21540392, 0.50829804, 0.72931765, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0888, 'stroke-width': 2})"
52,snaq-true-gt-unlinked-imb-79-snaq-p548876.snaq.net-1.networks,"(((r3:1,(r4:1,(r5:1,(r6:1,r7:1):0.132469576089):0.0096598355522):0.00987275278296):0.0986466378953,r2:2):0.182742742244,r1:1,r0:1.1882208567);","[(['r2'], ['r0'], 0.5, {}, '0.116')]",['r2'],['r0'],0.5,0.562550460680856,0.116,"(['r2'], ['r0'], 0.562550460680856, {'stroke': array((0.48658824, 0.79466667, 0.64580392, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.232, 'stroke-width': 2})"
53,snaq-true-gt-unlinked-imb-74-snaq-p548876.snaq.net-1.networks,"((r2:1,(r3:1,(r4:1,(r5:1,(r7:1,r6:1):0.139152952873):0.0150627950437):0.00183560415307):0.150121168644):0.155682457756,r1:1,r0:1.48720512065);","[(['r7', 'r6'], ['r0'], 0.5, {}, '0.0182')]","['r7', 'r6']",['r0'],0.5,0.5635367106815041,0.0182,"(['r7', 'r6'], ['r0'], 0.5635367106815041, {'stroke': array((0.30581961, 0.39116863, 0.67383529, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0364, 'stroke-width': 2})"
